ID,Region,District,Longitude,Latitude
1,Magway Region,Gangaw District,94.2126521,20.8956199
1,Magway Region,Gangaw District,94.2121939,20.8942583
1,Magway Region,Gangaw District,94.2107597,20.8937889
1,Magway Region,Gangaw District,94.2093448,20.8919622
1,Magway Region,Gangaw District,94.2084404,20.8883414
1,Magway Region,Gangaw District,94.2035919,20.8853479
1,Magway Region,Gangaw District,94.2000216,20.8851247
1,Magway Region,Gangaw District,94.194666,20.8882488
1,Magway Region,Gangaw District,94.1804827,20.8947349
1,Magway Region,Gangaw District,94.1703968,20.8945976
1,Magway Region,Gangaw District,94.1694238,20.8954865
1,Magway Region,Gangaw District,94.1689237,20.8968332
1,Magway Region,Gangaw District,94.166982,20.8981608
1,Magway Region,Gangaw District,94.1650178,20.9008424
1,Magway Region,Gangaw District,94.1635686,20.9012736
1,Magway Region,Gangaw District,94.1616224,20.9030515
1,Magway Region,Gangaw District,94.1611193,20.9043982
1,Magway Region,Gangaw District,94.1591925,20.904825
1,Magway Region,Gangaw District,94.1567552,20.9070488
1,Magway Region,Gangaw District,94.1543554,20.9070148
1,Magway Region,Gangaw District,94.1498135,20.9076625
1,Magway Region,Gangaw District,94.1451275,20.9052077
1,Magway Region,Gangaw District,94.142994,20.9026017
1,Magway Region,Gangaw District,94.1417172,20.8974943
1,Magway Region,Gangaw District,94.1294724,20.9008043
1,Magway Region,Gangaw District,94.1251498,20.9005278
1,Magway Region,Gangaw District,94.121883,20.8984277
1,Magway Region,Gangaw District,94.1132492,20.8991277
1,Magway Region,Gangaw District,94.1091589,20.897813
1,Magway Region,Gangaw District,94.0997407,20.8976802
1,Magway Region,Gangaw District,94.0975952,20.8987473
1,Magway Region,Gangaw District,94.093581,20.9007438
1,Magway Region,Gangaw District,94.0931346,20.9049837
1,Magway Region,Gangaw District,94.0944734,20.9103394
1,Magway Region,Gangaw District,94.0913492,20.9201582
1,Magway Region,Gangaw District,94.08877,20.9278181
1,Magway Region,Gangaw District,94.0845479,20.9299291
1,Magway Region,Gangaw District,94.0822145,20.935296
1,Magway Region,Gangaw District,94.0812811,20.9383295
1,Magway Region,Gangaw District,94.0768676,20.9461037
1,Magway Region,Gangaw District,94.0755053,20.9498375
1,Magway Region,Gangaw District,94.0721581,20.9511764
1,Magway Region,Gangaw District,94.0659101,20.9487216
1,Magway Region,Gangaw District,94.0560918,20.9440352
1,Magway Region,Gangaw District,94.0462475,20.9379935
1,Magway Region,Gangaw District,94.0457548,20.9388867
1,Magway Region,Gangaw District,94.0456715,20.9438498
1,Magway Region,Gangaw District,94.0442025,20.9456348
1,Magway Region,Gangaw District,94.043161,20.9505859
1,Magway Region,Gangaw District,94.0416813,20.9528213
1,Magway Region,Gangaw District,94.040235,20.9532523
1,Magway Region,Gangaw District,94.0397393,20.9541455
1,Magway Region,Gangaw District,94.0357852,20.9638956
1,Magway Region,Gangaw District,94.0322012,20.9743478
1,Magway Region,Gangaw District,94.020662,20.9746304
1,Magway Region,Gangaw District,94.0178011,20.9732343
1,Magway Region,Gangaw District,94.0154589,20.9695909
1,Magway Region,Gangaw District,94.0140246,20.969118
1,Magway Region,Gangaw District,94.0140398,20.9682173
1,Magway Region,Gangaw District,94.0097756,20.9645423
1,Magway Region,Gangaw District,94.0035785,20.9601176
1,Magway Region,Gangaw District,94.00747,20.9666039
1,Magway Region,Gangaw District,94.0204415,20.9849508
1,Magway Region,Gangaw District,94.0330424,21.0007032
1,Magway Region,Gangaw District,94.0365337,21.0046213
1,Magway Region,Gangaw District,94.0411778,21.0108976
1,Magway Region,Gangaw District,94.0443157,21.0141613
1,Magway Region,Gangaw District,94.0493364,21.0154167
1,Magway Region,Gangaw District,94.0535792,21.0188882
1,Magway Region,Gangaw District,94.0573745,21.0221004
1,Magway Region,Gangaw District,94.0578324,21.0234621
1,Magway Region,Gangaw District,94.0621126,21.0262316
1,Magway Region,Gangaw District,94.063547,21.0267011
1,Magway Region,Gangaw District,94.0637373,21.0272671
1,Magway Region,Gangaw District,94.0640048,21.0280628
1,Magway Region,Gangaw District,94.0668735,21.0290052
1,Magway Region,Gangaw District,94.0673424,21.0299166
1,Magway Region,Gangaw District,94.069738,21.0304012
1,Magway Region,Gangaw District,94.0716379,21.0317822
1,Magway Region,Gangaw District,94.0773601,21.0345742
1,Magway Region,Gangaw District,94.0773102,21.0377328
1,Magway Region,Gangaw District,94.0725569,21.0388901
1,Magway Region,Gangaw District,94.0674106,21.0414006
1,Magway Region,Gangaw District,94.0633939,21.0462959
1,Magway Region,Gangaw District,94.0568442,21.05459
1,Magway Region,Gangaw District,94.0539797,21.0582206
1,Magway Region,Gangaw District,94.053101,21.0638692
1,Magway Region,Gangaw District,94.0529754,21.0672584
1,Magway Region,Gangaw District,94.0571175,21.067635
1,Magway Region,Gangaw District,94.0662438,21.067812
1,Magway Region,Gangaw District,94.0686652,21.0697691
1,Magway Region,Gangaw District,94.0746901,21.0722797
1,Magway Region,Gangaw District,94.07773,21.0711347
1,Magway Region,Gangaw District,94.0852337,21.0729075
1,Magway Region,Gangaw District,94.0915095,21.077552
1,Magway Region,Gangaw District,94.092758,21.0793172
1,Magway Region,Gangaw District,94.0951495,21.0826986
1,Magway Region,Gangaw District,94.0984129,21.0880962
1,Magway Region,Gangaw District,94.1006721,21.0938704
1,Magway Region,Gangaw District,94.1010485,21.1006487
1,Magway Region,Gangaw District,94.1039354,21.1044145
1,Magway Region,Gangaw District,94.1108389,21.1085569
1,Magway Region,Gangaw District,94.112345,21.1118206
1,Magway Region,Gangaw District,94.1151062,21.1275112
1,Magway Region,Gangaw District,94.1161102,21.1361724
1,Magway Region,Gangaw District,94.1169886,21.1470931
1,Magway Region,Gangaw District,94.1196242,21.159269
1,Magway Region,Gangaw District,94.1200006,21.1679302
1,Magway Region,Gangaw District,94.116235,21.1705662
1,Magway Region,Gangaw District,94.1107121,21.1725745
1,Magway Region,Gangaw District,94.1097079,21.1765912
1,Magway Region,Gangaw District,94.1088291,21.1816122
1,Magway Region,Gangaw District,94.1103352,21.188265
1,Magway Region,Gangaw District,94.1100841,21.1924073
1,Magway Region,Gangaw District,94.1088289,21.1951688
1,Magway Region,Gangaw District,94.107197,21.201445
1,Magway Region,Gangaw District,94.1023018,21.2065915
1,Magway Region,Gangaw District,94.0943938,21.2129931
1,Magway Region,Gangaw District,94.0940172,21.2166333
1,Magway Region,Gangaw District,94.0970296,21.2203991
1,Magway Region,Gangaw District,94.0964019,21.2271774
1,Magway Region,Gangaw District,94.098159,21.232826
1,Magway Region,Gangaw District,94.0969037,21.2402319
1,Magway Region,Gangaw District,94.097121,21.241065
1,Magway Region,Gangaw District,94.0976567,21.243119
1,Magway Region,Gangaw District,94.0994138,21.2514037
1,Magway Region,Gangaw District,94.0994138,21.255797
1,Magway Region,Gangaw District,94.1000016,21.2608687
1,Magway Region,Gangaw District,94.1004177,21.2644582
1,Magway Region,Gangaw District,94.1024032,21.2709788
1,Magway Region,Gangaw District,94.1045597,21.272994
1,Magway Region,Gangaw District,94.0982837,21.2758809
1,Magway Region,Gangaw District,94.0935139,21.2786424
1,Magway Region,Gangaw District,94.0884931,21.2792699
1,Magway Region,Gangaw District,94.0824682,21.2788932
1,Magway Region,Gangaw District,94.0782006,21.2787676
1,Magway Region,Gangaw District,94.0738073,21.2822823
1,Magway Region,Gangaw District,94.0691631,21.2821567
1,Magway Region,Gangaw District,94.0627266,21.2825946
1,Magway Region,Gangaw District,94.0549794,21.2849179
1,Magway Region,Gangaw District,94.0517159,21.2849179
1,Magway Region,Gangaw District,94.0479504,21.2835371
1,Magway Region,Gangaw District,94.0411724,21.2801478
1,Magway Region,Gangaw District,94.0380344,21.2793946
1,Magway Region,Gangaw District,94.0305076,21.2798672
1,Magway Region,Gangaw District,94.0244783,21.2811517
1,Magway Region,Gangaw District,94.0197085,21.2832855
1,Magway Region,Gangaw District,94.0133071,21.2890714
1,Magway Region,Gangaw District,94.0060187,21.2995598
1,Magway Region,Gangaw District,94.0106405,21.3022264
1,Magway Region,Gangaw District,94.0193507,21.3116484
1,Magway Region,Gangaw District,94.02735,21.3134262
1,Magway Region,Gangaw District,94.0321495,21.3178706
1,Magway Region,Gangaw District,94.0341048,21.3239149
1,Magway Region,Gangaw District,94.03766,21.3264037
1,Magway Region,Gangaw District,94.0428151,21.330137
1,Magway Region,Gangaw District,94.0477924,21.334048
1,Magway Region,Gangaw District,94.0541292,21.3312191
1,Magway Region,Gangaw District,94.0576759,21.3309692
1,Magway Region,Gangaw District,94.05774,21.3317386
1,Magway Region,Gangaw District,94.0571123,21.3332449
1,Magway Region,Gangaw District,94.0554805,21.3361319
1,Magway Region,Gangaw District,94.0519659,21.3402742
1,Magway Region,Gangaw District,94.0483258,21.3451696
1,Magway Region,Gangaw District,94.0458153,21.3489353
1,Magway Region,Gangaw District,94.0461917,21.355337
1,Magway Region,Gangaw District,94.0479489,21.3619899
1,Magway Region,Gangaw District,94.0543501,21.3732872
1,Magway Region,Gangaw District,94.0583666,21.37994
1,Magway Region,Gangaw District,94.0627596,21.3882247
1,Magway Region,Gangaw District,94.0653954,21.3948776
1,Magway Region,Gangaw District,94.0686587,21.4031623
1,Magway Region,Gangaw District,94.0715456,21.4120745
1,Magway Region,Gangaw District,94.0750598,21.4257568
1,Magway Region,Gangaw District,94.0771935,21.4334138
1,Magway Region,Gangaw District,94.0788251,21.4428282
1,Magway Region,Gangaw District,94.0795781,21.4473471
1,Magway Region,Gangaw District,94.0823394,21.4516149
1,Magway Region,Gangaw District,94.0881131,21.4612804
1,Magway Region,Gangaw District,94.0889917,21.4649207
1,Magway Region,Gangaw District,94.0867322,21.4691884
1,Magway Region,Gangaw District,94.0831392,21.4765071
1,Magway Region,Gangaw District,94.0816858,21.4769381
1,Magway Region,Gangaw District,94.0811822,21.4782847
1,Magway Region,Gangaw District,94.0802095,21.4787198
1,Magway Region,Gangaw District,94.0781967,21.4789792
1,Magway Region,Gangaw District,94.0769415,21.4812386
1,Magway Region,Gangaw District,94.0786987,21.4841257
1,Magway Region,Gangaw District,94.0823387,21.4900254
1,Magway Region,Gangaw District,94.0882378,21.5004441
1,Magway Region,Gangaw District,94.0912502,21.5035822
1,Magway Region,Gangaw District,94.0915012,21.5065948
1,Magway Region,Gangaw District,94.0887396,21.5108626
1,Magway Region,Gangaw District,94.0926306,21.5167623
1,Magway Region,Gangaw District,94.0972748,21.5225365
1,Magway Region,Gangaw District,94.0989064,21.5281851
1,Magway Region,Gangaw District,94.0981531,21.5348379
1,Magway Region,Gangaw District,94.0928812,21.5417416
1,Magway Region,Gangaw District,94.09263,21.5475158
1,Magway Region,Gangaw District,94.0955168,21.5570557
1,Magway Region,Gangaw District,94.1002865,21.5599429
1,Magway Region,Gangaw District,94.1054327,21.5635832
1,Magway Region,Gangaw District,94.107943,21.5694829
1,Magway Region,Gangaw District,94.1124591,21.5708028
1,Magway Region,Gangaw District,94.1158123,21.5722064
1,Magway Region,Gangaw District,94.117728,21.5731356
1,Magway Region,Gangaw District,94.1177155,21.5740376
1,Magway Region,Gangaw District,94.119365,21.5791485
1,Magway Region,Gangaw District,94.1188628,21.5837929
1,Magway Region,Gangaw District,94.1182352,21.5879352
1,Magway Region,Gangaw District,94.1149716,21.5905711
1,Magway Region,Gangaw District,94.1093231,21.5963451
1,Magway Region,Gangaw District,94.1036745,21.603751
1,Magway Region,Gangaw District,94.1035489,21.6080188
1,Magway Region,Gangaw District,94.1037999,21.6137929
1,Magway Region,Gangaw District,94.1027956,21.6178097
1,Magway Region,Gangaw District,94.102168,21.6225796
1,Magway Region,Gangaw District,94.1020425,21.6252156
1,Magway Region,Gangaw District,94.1009127,21.6273495
1,Magway Region,Gangaw District,94.1007872,21.6307387
1,Magway Region,Gangaw District,94.1021678,21.6332492
1,Magway Region,Gangaw District,94.1032974,21.6352576
1,Magway Region,Gangaw District,94.1014146,21.6373915
1,Magway Region,Gangaw District,94.0917496,21.6422868
1,Magway Region,Gangaw District,94.0797821,21.6497631
1,Magway Region,Gangaw District,94.0680261,21.6557175
1,Magway Region,Gangaw District,94.0583611,21.6606128
1,Magway Region,Gangaw District,94.0481939,21.6666378
1,Magway Region,Gangaw District,94.0421689,21.6715331
1,Magway Region,Gangaw District,94.0367715,21.6781858
1,Magway Region,Gangaw District,94.0311229,21.6881021
1,Magway Region,Gangaw District,94.0253998,21.6963481
1,Magway Region,Gangaw District,94.0248926,21.6976947
1,Magway Region,Gangaw District,94.0219326,21.7012614
1,Magway Region,Gangaw District,94.0214288,21.7026079
1,Magway Region,Gangaw District,94.0199564,21.7039393
1,Magway Region,Gangaw District,94.0194492,21.7052859
1,Magway Region,Gangaw District,94.0164925,21.7088525
1,Magway Region,Gangaw District,94.0159853,21.7101991
1,Magway Region,Gangaw District,94.0145129,21.7115305
1,Magway Region,Gangaw District,94.0140057,21.712877
1,Magway Region,Gangaw District,94.0125367,21.7142084
1,Magway Region,Gangaw District,94.0097538,21.7166103
1,Magway Region,Gangaw District,94.0061501,21.7204299
1,Magway Region,Gangaw District,94.0051557,21.7274369
1,Magway Region,Gangaw District,94.0041672,21.7341084
1,Magway Region,Gangaw District,94.0002132,21.7637595
1,Magway Region,Gangaw District,93.9952708,21.8030473
1,Magway Region,Gangaw District,93.9913165,21.8487596
1,Magway Region,Gangaw District,93.9888452,21.8754457
1,Magway Region,Gangaw District,93.9871152,21.8939777
1,Magway Region,Gangaw District,93.9863738,21.900155
1,Magway Region,Gangaw District,93.9821731,21.9147334
1,Magway Region,Gangaw District,93.9816912,21.9194295
2,Magway Region,Magway District,94.7073982,20.8370819
2,Magway Region,Magway District,94.708779,20.8313078
2,Magway Region,Magway District,94.7102142,20.8266086
2,Magway Region,Magway District,94.7104109,20.824404
2,Magway Region,Magway District,94.709142,20.8242718
2,Magway Region,Magway District,94.7043859,20.8237763
2,Magway Region,Magway District,94.6967293,20.822772
2,Magway Region,Magway District,94.6922107,20.8200103
2,Magway Region,Magway District,94.6895749,20.8148638
2,Magway Region,Magway District,94.6884453,20.8087131
2,Magway Region,Magway District,94.6845543,20.8043196
2,Magway Region,Magway District,94.6846799,20.7994242
2,Magway Region,Magway District,94.6888222,20.7921438
2,Magway Region,Magway District,94.6976087,20.782353
2,Magway Region,Magway District,94.7011234,20.7760769
2,Magway Region,Magway District,94.707776,20.7694242
2,Magway Region,Magway District,94.71355,20.7650309
2,Magway Region,Magway District,94.7159018,20.7643392
2,Magway Region,Magway District,94.7238427,20.762144
2,Magway Region,Magway District,94.7269807,20.7605122
2,Magway Region,Magway District,94.7306208,20.7569976
2,Magway Region,Magway District,94.7320016,20.751349
2,Magway Region,Magway District,94.7326294,20.7403029
2,Magway Region,Magway District,94.732504,20.7347798
2,Magway Region,Magway District,94.7319965,20.7293143
2,Magway Region,Magway District,94.732061,20.7238943
2,Magway Region,Magway District,94.732881,20.7151979
2,Magway Region,Magway District,94.7358936,20.7070389
2,Magway Region,Magway District,94.740789,20.6981267
2,Magway Region,Magway District,94.7448057,20.6944866
2,Magway Region,Magway District,94.7468141,20.6921016
2,Magway Region,Magway District,94.751835,20.6839426
2,Magway Region,Magway District,94.7584877,20.672771
2,Magway Region,Magway District,94.7493249,20.6678754
2,Magway Region,Magway District,94.7586134,20.6629801
2,Magway Region,Magway District,94.7656426,20.6578337
2,Magway Region,Magway District,94.77104,20.6528128
2,Magway Region,Magway District,94.7766885,20.647792
2,Magway Region,Magway District,94.7799521,20.6452815
2,Magway Region,Magway District,94.7848371,20.6399975
2,Magway Region,Magway District,94.7867752,20.6382119
2,Magway Region,Magway District,94.7872678,20.6368617
2,Magway Region,Magway District,94.7918768,20.6254488
2,Magway Region,Magway District,94.7984041,20.6088797
2,Magway Region,Magway District,94.8038018,20.5916829
2,Magway Region,Magway District,94.8066888,20.5841514
2,Magway Region,Magway District,94.8104546,20.5767456
2,Magway Region,Magway District,94.8100783,20.5655738
